filename,video-duration,fps,video-frames
VyzJbaASxJU_000016_000026.mp4,10.0,30.0,300
DA8K3c4HgVo_000003_000013.mp4,7.208333333333333,24.0,173
6AAYbj6qAgE_000028_000038.mp4,10.0,30.0,300
YVHtZPfD634_000033_000043.mp4,10.0,30.0,300
tJ4NzbdA3zo_000014_000024.mp4,4.746518105849582,29.916666666666668,142
63BkPM2m6CE_000010_000020.mp4,6.239566666666667,29.97002997002997,187
4alIz0KkIfg_000000_000010.mp4,10.0,15.0,150
eEgzFdr7WzI_000307_000317.mp4,10.0,20.0,200
2wJ60nsc0rU_000001_000011.mp4,10.0,15.0,150
wT0KvdmXSrk_000036_000046.mp4,10.0,25.0,250
DwUhnQc0fdM_001162_001172.mp4,10.01,29.97002997002997,300
9eFZgSUgw2I_000053_000063.mp4,10.0,25.0,250
tBEc6JfjaO8_000057_000067.mp4,10.0,6.0,60
L-8C9bZjLnE_000120_000130.mp4,10.0,30.0,300
dfLru9Oquqk_000063_000073.mp4,10.01,29.97002997002997,300
Kl9OoEq0NRs_000000_000010.mp4,10.01,29.97002997002997,300
B38LAz7t5bs_000000_000010.mp4,10.0,15.0,150
UDciZ0UmhNM_000018_000028.mp4,10.008807750820722,24.978,250
8NhfJgjYNv0_000007_000017.mp4,10.0,25.0,250
TxiyvGw4DuE_000130_000140.mp4,10.01,29.97002997002997,300
B-Ey4W7YJBI_000001_000011.mp4,10.01,29.97002997002997,300
Zmu6DhkeCSw_000159_000169.mp4,10.01,29.97002997002997,300
rFTVKkMqpIQ_000050_000060.mp4,10.0,30.0,300
gtK3me1QW5s_000000_000010.mp4,10.0,25.0,250
ztrCldycQZI_000049_000059.mp4,10.0,29.0,290
aWdLkDo5GlY_000066_000076.mp4,10.01,29.97002997002997,300
NkMu9ey61Jg_000025_000035.mp4,10.0,15.0,150
sfi-WTJ0ZyY_000004_000014.mp4,10.011834319526626,28.166666666666668,282
p1f2dlWUIVU_000037_000047.mp4,10.01,23.976023976023978,240
QdxClAi05pk_000003_000013.mp4,10.01,14.985014985014985,150
LQrh24OdWsM_000019_000029.mp4,5.066666666666666,30.0,152
jRx9Vrrn6SQ_000000_000010.mp4,8.458333333333334,24.0,203
5u2oLFFI070_000032_000042.mp4,10.01,29.97002997002997,300
vpSo9Bf9SVw_000015_000025.mp4,10.01,29.97002997002997,300
f-MTfqvzzWY_000025_000035.mp4,10.0,18.0,180
IWuGWm8WU14_000000_000010.mp4,10.0,30.0,300
9XWPFVz-yoY_000008_000018.mp4,9.28,25.0,232
YjS1pDJRDrA_000023_000033.mp4,10.016806722689076,29.75,298
rRst2TdeER0_000000_000010.mp4,10.01,29.97002997002997,300
g3K7fqEeKV0_000120_000130.mp4,10.01,29.97002997002997,300
OOlg6XaxhEE_000026_000036.mp4,10.055783910745742,13.624,137
EK3HwCxNa2U_000002_000012.mp4,10.0,30.0,300
4kijSRgBCk8_001056_001066.mp4,10.01,29.97002997002997,300
0xKQVsd05lA_000114_000124.mp4,10.0,25.0,250
CaDHcWvbpkQ_000004_000014.mp4,10.0,30.0,300
KMcqjtI7Ap0_000068_000078.mp4,10.0,25.0,250
YAGPU022DFA_000000_000010.mp4,10.0,30.0,300
4vMdNDmvps0_000048_000058.mp4,10.0,30.0,300
32AApU2nGSA_000032_000042.mp4,4.666666666666667,15.0,70
Y8KwGG9zqRA_000356_000366.mp4,10.034843205574912,23.916666666666668,240
ZSiSZX5UNqY_000015_000025.mp4,10.01,29.97002997002997,300
BBkpaeJBKmk_000000_000010.mp4,10.0,30.0,300
cRSRRWMlCA4_000166_000176.mp4,10.01001001001001,14.985,150
8yXqv31aGbQ_000003_000013.mp4,10.01,29.97002997002997,300
lIbxBOgb2hM_000002_000012.mp4,10.0,30.0,300
-0Yb1tD3HUo_000004_000014.mp4,10.0,15.0,150
L5GXtXlPd9U_000035_000045.mp4,10.0,30.0,300
Wls0nG6jqtc_000096_000106.mp4,10.0,30.0,300
RFzjbu1MQ9Y_000013_000023.mp4,10.0,30.0,300
yLDSgq7vO1U_000000_000010.mp4,10.01,29.97002997002997,300
kyybRi7fb9o_000035_000045.mp4,10.0,30.0,300
9ZDhWd7mUHM_000108_000118.mp4,10.01,29.97002997002997,300
2c3duDlww4A_000099_000109.mp4,10.0,30.0,300
ufMgPpktpEo_000108_000118.mp4,10.0,25.0,250
JYFLt8jxHe0_000049_000059.mp4,10.0,15.0,150
X8glOTnlIC0_000037_000047.mp4,10.0,30.0,300
f4p5XYvjrqA_000003_000013.mp4,10.0,20.0,200
nmimp1wzm3A_000010_000020.mp4,6.4,15.0,96
HMZZ4YB8sL0_000006_000016.mp4,6.840166666666667,29.97002997002997,205
cMcC8f5oz4s_000035_000045.mp4,10.01,29.97002997002997,300
itzE2ju545k_000004_000014.mp4,9.208333333333334,24.0,221
MSAhsCG71gI_000017_000027.mp4,10.01,29.97002997002997,300
SOZzSeuYj1o_000000_000010.mp4,10.0,30.0,300
6mwdljlpGg8_000004_000014.mp4,10.0,30.0,300
Yzb7jd0I19Y_000007_000017.mp4,10.01,29.97002997002997,300
dYrtsv40jxI_000011_000021.mp4,10.01,29.97002997002997,300
A9mK7kVnBe4_000003_000013.mp4,9.333333333333334,24.0,224
KSyJy4FnlHo_000032_000042.mp4,5.966666666666667,30.0,179
faJlfjhDnk4_000011_000021.mp4,10.0,25.0,250
AszfX-qQx9Y_000007_000017.mp4,10.0,30.0,300
3bHlFPVG0hg_000304_000314.mp4,10.01,29.97002997002997,300
PCn0GoKtRLU_000116_000126.mp4,10.01,29.97002997002997,300
DX6yT3vlLtU_000669_000679.mp4,10.01,29.97002997002997,300
qoODmONT1a0_000019_000029.mp4,10.0,29.0,290
nXUbsc7Pu4E_000173_000183.mp4,10.01,29.97002997002997,300
jiBY3yNu9vM_000004_000014.mp4,10.0,24.0,240
Xahj2csCGHk_000056_000066.mp4,10.01,29.97002997002997,300
4Tedc9c2bV8_000097_000107.mp4,10.0,7.0,70
eBsMrmP0iNk_000090_000100.mp4,7.273933333333334,29.97002997002997,218
Ueod9ZLgba8_000006_000016.mp4,10.01,29.97002997002997,300
X6kL5w1n44w_001098_001108.mp4,10.0,25.0,250
b8QemXjPyig_000002_000012.mp4,10.0,30.0,300
K7Af-ZTRw6E_000016_000026.mp4,10.0,30.0,300
1damFpFAznY_000058_000068.mp4,10.0,30.0,300
KsLSaOePY6s_000062_000072.mp4,10.01,29.97002997002997,300
x6r2mcWISqY_000000_000010.mp4,10.0,30.0,300
AL1-e2foDG0_000003_000013.mp4,9.1091,29.97002997002997,273
-OgD8BJkorg_000016_000026.mp4,9.242566666666667,29.97002997002997,277
pDLJABx-0ek_000431_000441.mp4,10.01,29.97002997002997,300
ZGUMPZFASSw_000456_000466.mp4,10.0,25.0,250
Eygivm4zDD4_000064_000074.mp4,10.0,15.0,150
eWmpBBx4voE_000024_000034.mp4,10.0,30.0,300
dO7VDRuZhwM_000025_000035.mp4,10.027743423471604,29.917,300
KMLlvByKsyc_000016_000026.mp4,10.01,29.97002997002997,300
wOolgIncdvw_000009_000019.mp4,10.0,30.0,300
bvlGDjSHklI_000051_000061.mp4,6.139466666666666,29.97002997002997,184
cOv2TDLv8wU_000266_000276.mp4,10.01,29.97002997002997,300
YwlE8uXu5gU_000005_000015.mp4,10.0,10.0,100
wEKZ2Q5-WDo_000039_000049.mp4,10.006401401570027,29.681,297
rcx-wEhViiA_000040_000050.mp4,10.01,29.97002997002997,300
OqIH7Tzic60_000002_000012.mp4,10.0,30.0,300
hLsnMEzldY4_000937_000947.mp4,10.0,25.0,250
4T2F4PQ97GE_000008_000018.mp4,7.018528916339135,24.934,175
JrusJu5pdZk_000042_000052.mp4,10.0,30.0,300
r6BsgC0oug0_000018_000028.mp4,10.0,30.0,300
IheicZpGG-I_000187_000197.mp4,10.0,25.0,250
0Se70qqXhPE_000082_000092.mp4,10.0,30.0,300
qKsORMIQEbY_000054_000064.mp4,10.01,29.97002997002997,300
2JALzUogK8Q_000053_000063.mp4,10.0,30.0,300
KcEYn-61zEo_000015_000025.mp4,10.02152273338714,29.736,298
AHiu-Okbhho_000008_000018.mp4,10.0,10.0,100
WdrR1bdu0xw_000039_000049.mp4,10.001333511134819,29.996,300
1etxBg1tLic_000002_000012.mp4,5.900196673222441,29.999,177
VScBG6J0kng_000002_000012.mp4,10.0,30.0,300
kOAZma1gGGk_000004_000014.mp4,8.2,15.0,123
FEcWCsPxTsk_000001_000011.mp4,10.0,15.0,150
0IKFadtOlgU_000031_000041.mp4,10.01,29.97002997002997,300
UQNs4Jvqb-4_000109_000119.mp4,10.0,30.0,300
wuupQgMIlgk_000008_000018.mp4,10.0,23.0,230
Y8cfdMu8arA_000080_000090.mp4,10.01,29.97002997002997,300
ksmAMWDxVxc_000237_000247.mp4,10.0,25.0,250
3gNumyXx-tI_000001_000011.mp4,10.0,15.0,150
oeg6t8K-UHg_000108_000118.mp4,10.0,30.0,300
3PfyArNrSgU_000004_000014.mp4,10.01,29.97002997002997,300
Q4KUPT4zSwc_000014_000024.mp4,5.766666666666667,30.0,173
YjzKuR-chas_000033_000043.mp4,10.027743423471604,29.917,300
NQ4FHhktog8_000009_000019.mp4,5.715877437325905,29.916666666666668,171
8rqYdQvLOco_000098_000108.mp4,10.013351134846461,14.98,150
tHa552NQVao_000028_000038.mp4,5.138466666666667,29.97002997002997,154
2dW39XhdKhM_000003_000013.mp4,8.966666666666667,30.0,269
aoAPSzMZjxo_000005_000015.mp4,10.0,25.0,250
iIfzbCiDD1I_000014_000024.mp4,10.01,29.97002997002997,300
uXx43lq5sXI_000014_000024.mp4,10.01,29.97002997002997,300
cPlvWEYcivo_000032_000042.mp4,10.0,25.0,250
0h2fqKjdNl4_000398_000408.mp4,10.0,30.0,300
TkUTIWt3Te8_000000_000010.mp4,10.0,25.0,250
Gf7WySUCFWY_000040_000050.mp4,10.01,29.97002997002997,300
bbffjci1Xcs_000145_000155.mp4,10.027855153203342,29.916666666666668,300
YpvwrpMEyvM_000015_000025.mp4,10.0,30.0,300
EuVBki0PW58_000189_000199.mp4,10.01,29.97002997002997,300
Q9psJJBUyXU_000052_000062.mp4,10.01,29.97002997002997,300
KBQvIPS13PM_000409_000419.mp4,10.01,29.97002997002997,300
gfYnQA2vXCM_000017_000027.mp4,10.01,29.97002997002997,300
Est8XxRISmY_000053_000063.mp4,9.376033333333334,29.97002997002997,281
Vs-PdMA76jg_000163_000173.mp4,10.01,29.97002997002997,300
NsMbk7gi8w4_000063_000073.mp4,10.0,21.0,210
JAkJZpP0Xvo_000043_000053.mp4,10.0,30.0,300
X2-ADQDfz-M_000037_000047.mp4,10.01,29.97002997002997,300
S6tKl01H1pM_000170_000180.mp4,10.0,30.0,300
PGdEweSbvJ8_000005_000015.mp4,10.01,29.97002997002997,300
LzCo0Lxk63Y_000089_000099.mp4,5.625,24.0,135
KcoXLhhOsME_000038_000048.mp4,10.01,29.97002997002997,300
T4e2dBVyp4c_000039_000049.mp4,10.01,29.97002997002997,300
Q9cczYTfbjw_000036_000046.mp4,10.042222222222222,19.915910599690196,200
1BTNiR373PM_000005_000015.mp4,10.0,30.0,300
N0jrPWhNhwU_000004_000014.mp4,10.048254328697134,17.615,177
-Wb2tNCc3dM_000133_000143.mp4,10.0,30.0,300
Y9ah0MBnGD8_000008_000018.mp4,10.0,15.0,150
bP52QHPfnK0_000080_000090.mp4,10.027855153203342,29.916666666666668,300
-C6BDDvJO4A_000045_000055.mp4,10.0,30.0,300
Hs7H6G2h2fw_000004_000014.mp4,10.01,29.97002997002997,300
Jtuw5kSeEOY_000001_000011.mp4,10.0,12.0,120
VtoffY1srtk_000001_000011.mp4,4.333333333333333,15.0,65
apP9XXKDHCo_000031_000041.mp4,5.071733333333333,29.97002997002997,152
MvWGsOiHURA_000041_000051.mp4,10.0,30.0,300
BYujy9xVis4_000008_000018.mp4,10.01,29.97002997002997,300
wTqcWrUVMtA_000002_000012.mp4,10.0,24.0,240
Qz2q4DuR-XI_000002_000012.mp4,10.0,30.0,300
LDBiwzBAHx4_000159_000169.mp4,10.01,29.97002997002997,300
vYIOQYC0vZY_000110_000120.mp4,10.0,30.0,300
F9s7YILcrM4_000695_000705.mp4,10.01,23.976023976023978,240
zYAb09yIdTo_000020_000030.mp4,10.01,29.97002997002997,300
vTWZ7VmDsZ0_000002_000012.mp4,8.074733333333333,29.97002997002997,242
G2hLyg2K7CY_000000_000010.mp4,10.0,30.0,300
brRQbgtpCvk_000166_000176.mp4,10.0,25.0,250
8IlDjQKKcCI_000038_000048.mp4,10.0,30.0,300
L-WMuXr0fJo_000033_000043.mp4,10.01,29.97002997002997,300
eRlEMrUxvaM_000011_000021.mp4,7.933333333333334,30.0,238
HAScv126-8Q_000014_000024.mp4,10.01,29.97002997002997,300
GF9hchPVPQE_000004_000014.mp4,4.2,30.0,126
6Od6AMNBQZE_000003_000013.mp4,3.7333333333333334,30.0,112
0zFAutMx200_000026_000036.mp4,10.0,12.0,120
wVw4c2dANg4_000015_000025.mp4,10.0,30.0,300
Nz6vzWFT7eg_000016_000026.mp4,10.0,30.0,300
nBxiqKCH8Es_000015_000025.mp4,10.01,29.97002997002997,300
PhdqY9sa7q4_000010_000020.mp4,10.0,25.0,250
N8n5CYVIGqE_000017_000027.mp4,10.01,29.97002997002997,300
2wGmNe4rwW0_000068_000078.mp4,10.01,29.97002997002997,300
O57qFHIkpAg_000101_000111.mp4,10.0,30.0,300
BvN83jOKUl8_000102_000112.mp4,10.01,29.97002997002997,300
vGiAPRjR2jo_000510_000520.mp4,10.0,30.0,300
3AVhqwaN8wg_000338_000348.mp4,10.0,29.5,295
gMrjuzBr0rk_000028_000038.mp4,10.01,29.97002997002997,300
nZqf2pdRLss_000027_000037.mp4,10.0,30.0,300
qqrnC0WAZlI_000002_000012.mp4,10.027397260273974,24.333333333333332,244
kE05OcXP5SE_000012_000022.mp4,10.029905682079596,21.735,218
WZxJL4F0Nd4_000008_000018.mp4,10.0,30.0,300
dFDdr9zxfzc_000101_000111.mp4,10.0,30.0,300
j2v7iDSHDig_000003_000013.mp4,10.0,30.0,300
HzGxwtbmuZE_000141_000151.mp4,10.01,29.97002997002997,300
FeFTT6nZAco_000000_000010.mp4,10.0,15.0,150
bpSZvsnLkKk_000000_000010.mp4,10.0,25.0,250
CL8RGaehVoM_000086_000096.mp4,10.010666666666667,23.97442727757059,240
UTBweFBTOkM_000188_000198.mp4,10.0,30.0,300
EZKP6Ygh7qw_000000_000010.mp4,10.0,29.5,295
6nD3SQSUoGs_000317_000327.mp4,10.0,30.0,300
uZiwNKeTtRc_000000_000010.mp4,6.866666666666666,30.0,206
sfSbfsaP4GE_000170_000180.mp4,10.0,30.0,300
mjx6thFj2XU_000012_000022.mp4,10.0,30.0,300
TbOqddhTNL0_000083_000093.mp4,6.44,25.0,161
GF8J0zgy3o4_000036_000046.mp4,10.0,30.0,300
RKFWIglcLCQ_000000_000010.mp4,6.039366666666667,29.97002997002997,181
QxNcjUXEGlw_000214_000224.mp4,10.01,29.97002997002997,300
8HDgOq6UMqA_000660_000670.mp4,10.01,29.97002997002997,300
4Q4jYsxjL-E_000003_000013.mp4,10.0,30.0,300
6AG30hqDAlw_000007_000017.mp4,10.043333333333333,13.043478260869565,131
2sYf6mR3pTI_000000_000010.mp4,10.0,24.0,240
nvczpOUREg0_000002_000012.mp4,10.0,30.0,300
W3sx6GSYdWQ_000036_000046.mp4,10.01,29.97002997002997,300
GjmNjbkKaPk_000042_000052.mp4,10.01,29.97002997002997,300
ppqpkB6zNq8_000200_000210.mp4,7.549208333333333,23.976023976023978,181
UCY3zDLRLe0_000102_000112.mp4,10.0,30.0,300
4f1q05ey88s_000052_000062.mp4,10.01,29.97002997002997,300
Pmyk2DhLJTQ_000018_000028.mp4,10.01,29.97002997002997,300
V9NmxO0wiMo_000051_000061.mp4,8.666666666666666,30.0,260
e8uB0GZsVOQ_000034_000044.mp4,10.0,24.0,240
gu0QuD4zpzg_000030_000040.mp4,10.0,30.0,300
lkwAu-FvDjo_000006_000016.mp4,8.375033333333333,29.97002997002997,251
3TBFcgSrp5M_000997_001007.mp4,10.01,29.97002997002997,300
WbydtV6KfJw_000000_000010.mp4,10.03411111111111,19.33404940923738,194
4LF7c0LhrL8_000004_000014.mp4,3.4701333333333335,29.97002997002997,104
tDKIlv7RsQI_000005_000015.mp4,10.0,30.0,300
JwiM7ziQfB8_000056_000066.mp4,10.0,15.0,150
8x-9tePhqgU_000204_000214.mp4,5.9726333333333335,29.97002997002997,179
TcnlUVyOeAc_000024_000034.mp4,10.0,30.0,300
hmXNRnf2gwk_000192_000202.mp4,10.01,29.97002997002997,300
2jiOwaCrZto_000235_000245.mp4,10.0,7.5,75
BOw4uYkjImw_000031_000041.mp4,10.026737967914437,29.92,300
smBfUx1MyKQ_000022_000032.mp4,10.0,30.0,300
-15UpGVyV4w_000001_000011.mp4,6.639966666666667,29.97002997002997,199
oj7arJHLcHo_000130_000140.mp4,10.01,29.97002997002997,300
BxbrvLPYqBQ_000245_000255.mp4,10.0,30.0,300
27zZJ1gOfNc_000009_000019.mp4,10.0,25.0,250
-IpPPDYWexE_000040_000050.mp4,10.01,29.97002997002997,300
ZnDlJibhGx4_000017_000027.mp4,10.027855153203342,29.916666666666668,300
XO9qJWpfhnA_000076_000086.mp4,10.01,29.97002997002997,300
8Hl0JDoBh-I_000000_000010.mp4,4.533333333333333,30.0,136
wCJP6OhJKf4_000063_000073.mp4,10.0,30.0,300
ke-dI9wQSTk_000038_000048.mp4,10.01,29.97002997002997,300
gpWYsdwzpW0_000027_000037.mp4,10.01,29.97002997002997,300
9XbnIIgz28o_000308_000318.mp4,10.0,30.0,300
y-1dZ8983gg_000003_000013.mp4,10.060362173038229,7.952,80
ZuwWnKrr65E_000052_000062.mp4,10.0,30.0,300
iERwGHP7xUc_000022_000032.mp4,5.6923076923076925,13.0,74
vZfhe8jCzMY_000001_000011.mp4,8.475133333333334,29.97002997002997,254
ym2ehgmrqlg_000000_000010.mp4,10.0,15.0,150
TQYScDU7I7E_000138_000148.mp4,10.01,29.97002997002997,300
sLzf92xu0uA_000000_000010.mp4,9.3,30.0,279
b08xiNyP-LI_000016_000026.mp4,10.01,29.97002997002997,300
fvn9YVpwUN8_000000_000010.mp4,8.0,30.0,240
K3sE55c36Ag_000004_000014.mp4,10.0,30.0,300
wThwN32pOmc_000000_000010.mp4,10.002000400080016,14.997,150
xr7GfuXszYw_000047_000057.mp4,10.0,30.0,300
hZ89XwuXC6s_000003_000013.mp4,10.01,29.97002997002997,300
38trbZqu71A_000014_000024.mp4,10.01,29.97002997002997,300
uv17kmx3WQ0_000004_000014.mp4,10.0,30.0,300
bSsotQ-uF2U_000001_000011.mp4,10.01,29.97002997002997,300
ypRPylpTHTY_000020_000030.mp4,10.022718161165308,29.932,300
ORBc9MDwOI0_000031_000041.mp4,10.0,15.0,150
bikwjq--Yck_000003_000013.mp4,7.966666666666667,30.0,239
0XMoZoVWkl0_000008_000018.mp4,10.0,30.0,300
xILA9Rthhak_000000_000010.mp4,10.01,29.97002997002997,300
rTqITqnOz4w_000117_000127.mp4,10.0,30.0,300
U6wzBTHR1HE_000000_000010.mp4,10.01,29.97002997002997,300
n1AAyyjMXh4_000021_000031.mp4,10.01,29.97002997002997,300
aRfSb4OXML4_000008_000018.mp4,8.0,30.0,240
dLVEqCqWwmc_000002_000012.mp4,10.01,29.97002997002997,300
WIiOinIgTMc_000247_000257.mp4,5.8,15.0,87
0RnlrsxG1hY_000002_000012.mp4,10.027855153203342,29.916666666666668,300
UWz0omJawwI_000031_000041.mp4,10.051923845027293,15.022,151
QcYBpudiH2Q_000001_000011.mp4,6.266666666666667,30.0,188
QuJaztUjQvw_000187_000197.mp4,10.0,24.0,240
wsvseWR00vY_000016_000026.mp4,8.0,30.0,240
Ph0jpHcT1M0_000222_000232.mp4,10.01,29.97002997002997,300
SSe15V41kq4_000004_000014.mp4,10.0,30.0,300
U-kVOaMm3Dw_000009_000019.mp4,10.016806722689076,29.75,298
SVd2fwOXjTI_000045_000055.mp4,10.01,29.97002997002997,300
tSGjIKrq5ww_000351_000361.mp4,10.0,30.0,300
fPhwWijgOtI_000003_000013.mp4,7.1738333333333335,29.97002997002997,215
lCGLsc0ePKQ_000015_000025.mp4,10.0,30.0,300
TccGnlXNsuM_000068_000078.mp4,5.566666666666666,30.0,167
Tumz6yea5Gc_000167_000177.mp4,10.01,29.97002997002997,300
8WPfX64xvdQ_001261_001271.mp4,10.0,30.0,300
tReqiNAOhLI_000128_000138.mp4,10.0,30.0,300
Jdw-TGtR8ck_000117_000127.mp4,10.01,29.97002997002997,300
fvl4PEAD0nw_000143_000153.mp4,10.0,15.0,150
Uf1PiOF8Poc_000006_000016.mp4,10.0,30.0,300
95VBg47qcHk_000000_000010.mp4,10.0,30.0,300
RSbGx2ratEY_000004_000014.mp4,10.01,29.97002997002997,300
iU8Ck6QV2cE_000040_000050.mp4,10.01,29.97002997002997,300
IYjx-3VpxOc_000006_000016.mp4,10.0,10.0,100
J03Tg3K8NL0_000001_000011.mp4,10.006920415224913,24.083333333333332,241
RZaBACv2Kqg_000001_000011.mp4,10.008033203909493,29.876,299
SbfJ7oTh5qA_000076_000086.mp4,10.01,23.976023976023978,240
KF5WlKBE-og_000127_000137.mp4,9.175833333333333,29.97002997002997,275
wFuCaqolSww_000045_000055.mp4,10.0,30.0,300
Ib9hrXs7Nt0_000000_000010.mp4,10.01,23.976023976023978,240
OuxRZKDaoV8_000017_000027.mp4,10.0,17.0,170
sXRcHjr4cDM_000001_000011.mp4,10.0,30.0,300
8zSIs2c2GU4_000010_000020.mp4,10.0,25.0,250
HvJdbuJla0I_000000_000010.mp4,10.01,29.97002997002997,300
09ZMT8HT0DA_000030_000040.mp4,10.0,30.0,300
gsrgdKfYiwU_000015_000025.mp4,10.0,30.0,300
4b-nzjqC3Mc_000001_000011.mp4,4.76,25.0,119
lY1k8AQH9XY_000022_000032.mp4,10.0,30.0,300
p5QlnQrKydc_000232_000242.mp4,10.0,30.0,300
oOgNcpZXcEM_000011_000021.mp4,10.0,30.0,300
aWeEfqFMhPg_000019_000029.mp4,10.01,29.97002997002997,300
WYo3kIPh2Ac_000000_000010.mp4,1.0666666666666667,30.0,32
VCIIc9uAaaQ_000219_000229.mp4,10.002000400080016,14.997,150
senYMUH3Ldo_000052_000062.mp4,10.0,30.0,300
r57DW1Ba8-E_000034_000044.mp4,10.01,29.97002997002997,300
8Bth4HpWXgs_000058_000068.mp4,10.01,29.97002997002997,300
XWKntfybXVw_000292_000302.mp4,10.0,29.0,290
KWMpvKqW3rc_000012_000022.mp4,6.4,30.0,192
3b1-keZUzPE_000077_000087.mp4,6.109551724137931,28.97102897102897,177
CDvfsTp9MdQ_000001_000011.mp4,4.4044,29.97002997002997,132
DVQEgVXR7Uo_000020_000030.mp4,10.0,30.0,300
KJaWIBg15n0_000346_000356.mp4,10.0,30.0,300
hpTUuS8Uje4_000127_000137.mp4,10.01,29.97002997002997,300
uooljcFUK20_000159_000169.mp4,10.027743423471604,29.917,300
qy7QFzuNAJM_000056_000066.mp4,10.0,30.0,300
wM2UVMjWBNw_000463_000473.mp4,10.0,11.0,110
-5yyKPocddE_000004_000014.mp4,10.01,23.976023976023978,240
BVIKRkLkNWA_000002_000012.mp4,10.0,15.0,150
ktCmKvNmAnM_000003_000013.mp4,10.01,29.97002997002997,300
Fc0F3dWWxw4_000069_000079.mp4,10.003601296466728,24.991,250
YipKXFI2pMA_000063_000073.mp4,10.027855153203342,29.916666666666668,300
S8E4-PYKE7Y_000001_000011.mp4,4.233333333333333,30.0,127
KQxFc-XVqFw_000061_000071.mp4,10.0,30.0,300
5ZHdcekL5fM_000014_000024.mp4,10.01,29.97002997002997,300
qXQ2dFhOYVA_000014_000024.mp4,8.842166666666667,29.97002997002997,265
WU9-sKhO134_000019_000029.mp4,10.011627906976743,28.666666666666668,287
PRyz9prCYXA_000061_000071.mp4,10.01,29.97002997002997,300
vYjjG1HTnns_000200_000210.mp4,10.027855153203342,29.916666666666668,300
Zv09PB3YQAs_000010_000020.mp4,10.0,25.0,250
Gn3GdPEXW5g_000000_000010.mp4,10.0,25.0,250
ePGxEMSJxIY_000119_000129.mp4,10.0,30.0,300
hHFh9Hu3Xtc_000000_000010.mp4,10.01,29.97002997002997,300
LXQs9J9gKbk_000025_000035.mp4,10.0,30.0,300
lPVExWh6vgA_000011_000021.mp4,10.0,25.0,250
l8h2DXmgiKA_000055_000065.mp4,9.811698885223999,23.951,235
X0UkQ8ga4pw_000011_000021.mp4,10.0,30.0,300
omT2XStyQJA_000184_000194.mp4,10.01,29.97002997002997,300
DOaTtc07MBQ_000002_000012.mp4,10.0,30.0,300
xSdkGk722Q0_000010_000020.mp4,10.01,29.97002997002997,300
SA1-G9iwths_000047_000057.mp4,10.01,29.97002997002997,300
0HJ8gzNE2JA_000190_000200.mp4,10.016344662838941,23.861,239
IIWp4SadCMc_000095_000105.mp4,10.01,23.976023976023978,240
lsXse3Of5Vg_000009_000019.mp4,10.0,24.0,240
-OcIvI-VIuk_000031_000041.mp4,10.0,30.0,300
7LGFkC4BvKA_000027_000037.mp4,10.0,30.0,300
fe0Vs3eqteM_000000_000010.mp4,10.0,30.0,300
z4xng2gX3y8_000001_000011.mp4,10.0,30.0,300
4Kh-84Y0mQs_000003_000013.mp4,10.01,29.97002997002997,300
